"filename","issue_severity","line_number","test_id","total_lines_in_file"
"cpython\Doc\includes\mp_pool.py","LOW",21,"B311",153
"cpython\Doc\includes\mp_pool.py","LOW",25,"B311",153
"cpython\Doc\includes\mp_pool.py","LOW",117,"B101",153
"cpython\Doc\includes\mp_workers.py","LOW",29,"B311",77
"cpython\Doc\includes\mp_workers.py","LOW",33,"B311",77
"cpython\Doc\includes\sqlite3\complete_statement.py","HIGH",15,"B322",30
"cpython\Doc\includes\sqlite3\md5func.py","MEDIUM",5,"B303",13
"cpython\Doc\includes\sqlite3\rowclass.py","LOW",9,"B101",14
"cpython\Doc\includes\sqlite3\rowclass.py","LOW",10,"B101",14
"cpython\Doc\includes\sqlite3\rowclass.py","LOW",11,"B101",14
"cpython\Doc\includes\sqlite3\rowclass.py","LOW",12,"B101",14
"cpython\Doc\includes\sqlite3\text_factory.py","LOW",11,"B101",29
"cpython\Doc\includes\sqlite3\text_factory.py","LOW",17,"B101",29
"cpython\Doc\includes\sqlite3\text_factory.py","LOW",20,"B101",29
"cpython\Doc\includes\sqlite3\text_factory.py","LOW",27,"B101",29
"cpython\Doc\includes\tzinfo_examples.py","LOW",24,"B101",175
"cpython\Doc\includes\tzinfo_examples.py","LOW",137,"B101",175
"cpython\Doc\includes\tzinfo_examples.py","LOW",155,"B101",175
"cpython\Lib\_aix_support.py","LOW",7,"B404",89
"cpython\Lib\_bootlocale.py","LOW",34,"B101",46
"cpython\Lib\_bootsubprocess.py","LOW",23,"B606",97
"cpython\Lib\_bootsubprocess.py","LOW",25,"B606",97
"cpython\Lib\_bootsubprocess.py","HIGH",80,"B605",97
"cpython\Lib\_compat_pickle.py","LOW",166,"B101",251
"cpython\Lib\_compat_pickle.py","LOW",168,"B101",251
"cpython\Lib\_markupbase.py","LOW",73,"B101",396
"cpython\Lib\_markupbase.py","LOW",143,"B101",396
"cpython\Lib\_osx_support.py","HIGH",71,"B605",513
"cpython\Lib\_osx_support.py","HIGH",238,"B605",513
"cpython\Lib\_py_abc.py","LOW",125,"B101",147
"cpython\Lib\_pyio.py","LOW",430,"B110",2692
"cpython\Lib\_pyio.py","LOW",2358,"B101",2692
"cpython\Lib\_sitebuiltins.py","LOW",24,"B110",103
"cpython\Lib\_sitebuiltins.py","HIGH",81,"B322",103
"cpython\Lib\antigravity.py","MEDIUM",15,"B303",16
"cpython\Lib\argparse.py","LOW",198,"B101",2575
"cpython\Lib\argparse.py","LOW",338,"B101",2575
"cpython\Lib\argparse.py","LOW",339,"B101",2575
"cpython\Lib\argparse.py","LOW",1998,"B101",2575
"cpython\Lib\ast.py","LOW",45,"B101",1530
"cpython\Lib\asyncio\__init__.py","LOW",18,"B404",47
"cpython\Lib\asyncio\base_events.py","LOW",25,"B404",1915
"cpython\Lib\asyncio\base_events.py","LOW",292,"B101",1915
"cpython\Lib\asyncio\base_events.py","LOW",296,"B101",1915
"cpython\Lib\asyncio\base_events.py","LOW",1293,"B101",1915
"cpython\Lib\asyncio\base_events.py","LOW",1799,"B101",1915
"cpython\Lib\asyncio\base_events.py","LOW",1802,"B101",1915
"cpython\Lib\asyncio\base_subprocess.py","LOW",2,"B404",285
"cpython\Lib\asyncio\base_subprocess.py","MEDIUM",36,"B604",285
"cpython\Lib\asyncio\base_subprocess.py","LOW",179,"B101",285
"cpython\Lib\asyncio\base_subprocess.py","LOW",208,"B101",285
"cpython\Lib\asyncio\base_subprocess.py","LOW",209,"B101",285
"cpython\Lib\asyncio\base_subprocess.py","LOW",238,"B101",285
"cpython\Lib\asyncio\coroutines.py","LOW",40,"B101",269
"cpython\Lib\asyncio\coroutines.py","LOW",194,"B101",269
"cpython\Lib\asyncio\events.py","LOW",17,"B404",795
"cpython\Lib\asyncio\events.py","LOW",104,"B101",795
"cpython\Lib\asyncio\events.py","LOW",650,"B101",795
"cpython\Lib\asyncio\events.py","LOW",734,"B101",795
"cpython\Lib\asyncio\futures.py","LOW",329,"B101",423
"cpython\Lib\asyncio\futures.py","LOW",347,"B101",423
"cpython\Lib\asyncio\futures.py","LOW",350,"B101",423
"cpython\Lib\asyncio\futures.py","LOW",408,"B101",423
"cpython\Lib\asyncio\proactor_events.py","LOW",251,"B101",870
"cpython\Lib\asyncio\proactor_events.py","LOW",277,"B101",870
"cpython\Lib\asyncio\proactor_events.py","LOW",359,"B101",870
"cpython\Lib\asyncio\proactor_events.py","LOW",377,"B101",870
"cpython\Lib\asyncio\proactor_events.py","LOW",399,"B101",870
"cpython\Lib\asyncio\proactor_events.py","LOW",443,"B101",870
"cpython\Lib\asyncio\proactor_events.py","LOW",445,"B101",870
"cpython\Lib\asyncio\proactor_events.py","LOW",447,"B101",870
"cpython\Lib\asyncio\proactor_events.py","LOW",511,"B101",870
"cpython\Lib\asyncio\proactor_events.py","LOW",545,"B101",870
"cpython\Lib\asyncio\selector_events.py","LOW",938,"B101",1099
"cpython\Lib\asyncio\sslproto.py","LOW",123,"B101",733
"cpython\Lib\asyncio\sslproto.py","LOW",139,"B101",733
"cpython\Lib\asyncio\sslproto.py","LOW",143,"B101",733
"cpython\Lib\asyncio\sslproto.py","LOW",154,"B101",733
"cpython\Lib\asyncio\sslproto.py","LOW",246,"B101",733
"cpython\Lib\asyncio\sslproto.py","LOW",690,"B101",733
"cpython\Lib\asyncio\staggered.py","LOW",101,"B101",149
"cpython\Lib\asyncio\staggered.py","LOW",104,"B101",149
"cpython\Lib\asyncio\staggered.py","LOW",116,"B101",149
"cpython\Lib\asyncio\streams.py","LOW",155,"B101",741
"cpython\Lib\asyncio\streams.py","LOW",161,"B101",741
"cpython\Lib\asyncio\streams.py","LOW",194,"B101",741
"cpython\Lib\asyncio\streams.py","LOW",324,"B101",741
"cpython\Lib\asyncio\streams.py","LOW",455,"B101",741
"cpython\Lib\asyncio\streams.py","LOW",472,"B101",741
"cpython\Lib\asyncio\streams.py","LOW",507,"B101",741
"cpython\Lib\asyncio\subprocess.py","LOW",3,"B404",241
"cpython\Lib\asyncio\subprocess.py","LOW",171,"B101",241
"cpython\Lib\asyncio\tasks.py","LOW",501,"B101",980
"cpython\Lib\asyncio\transports.py","LOW",266,"B101",329
"cpython\Lib\asyncio\unix_events.py","LOW",11,"B404",1466
"cpython\Lib\asyncio\unix_events.py","LOW",223,"B101",1466
"cpython\Lib\asyncio\unix_events.py","LOW",649,"B101",1466
"cpython\Lib\asyncio\unix_events.py","LOW",684,"B101",1466
"cpython\Lib\asyncio\unix_events.py","LOW",717,"B101",1466
"cpython\Lib\asyncio\unix_events.py","HIGH",790,"B602",1466
"cpython\Lib\asyncio\unix_events.py","LOW",992,"B101",1466
"cpython\Lib\asyncio\unix_events.py","LOW",1066,"B101",1466
"cpython\Lib\asyncio\unix_events.py","LOW",1142,"B101",1466
"cpython\Lib\asyncio\unix_events.py","LOW",1281,"B101",1466
"cpython\Lib\asyncio\unix_events.py","LOW",1389,"B101",1466
"cpython\Lib\asyncio\unix_events.py","LOW",1457,"B101",1466
"cpython\Lib\asyncio\windows_events.py","LOW",314,"B101",908
"cpython\Lib\asyncio\windows_events.py","MEDIUM",886,"B604",908
"cpython\Lib\asyncio\windows_utils.py","LOW",12,"B404",173
"cpython\Lib\asyncio\windows_utils.py","MEDIUM",34,"B306",173
"cpython\Lib\asyncio\windows_utils.py","LOW",131,"B101",173
"cpython\Lib\asyncio\windows_utils.py","LOW",132,"B101",173
"cpython\Lib\base64.py","LOW",60,"B101",603
"cpython\Lib\base64.py","LOW",83,"B101",603
"cpython\Lib\base64.py","LOW",215,"B101",603
"cpython\Lib\base64.py","LOW",599,"B101",603
"cpython\Lib\bdb.py","MEDIUM",580,"B102",864
"cpython\Lib\bdb.py","MEDIUM",600,"B307",864
"cpython\Lib\bdb.py","MEDIUM",816,"B307",864
"cpython\Lib\cProfile.py","MEDIUM",100,"B102",185
"cpython\Lib\cgi.py","MEDIUM",855,"B102",996
"cpython\Lib\cgitb.py","LOW",311,"B110",321
"cpython\Lib\cmd.py","HIGH",126,"B322",401
"cpython\Lib\code.py","MEDIUM",90,"B102",315
"cpython\Lib\code.py","HIGH",274,"B322",315
"cpython\Lib\collections\__init__.py","MEDIUM",430,"B307",1560
"cpython\Lib\concurrent\futures\process.py","LOW",373,"B101",751
"cpython\Lib\concurrent\futures\process.py","LOW",404,"B101",751
"cpython\Lib\contextlib.py","LOW",496,"B101",676
"cpython\Lib\copyreg.py","LOW",37,"B403",213
"cpython\Lib\copyreg.py","LOW",56,"B101",213
"cpython\Lib\copyreg.py","LOW",149,"B110",213
"cpython\Lib\ctypes\_aix.py","LOW",53,"B404",331
"cpython\Lib\ctypes\_aix.py","LOW",108,"B603",331
"cpython\Lib\ctypes\macholib\dyld.py","LOW",157,"B101",161
"cpython\Lib\ctypes\macholib\dyld.py","LOW",158,"B101",161
"cpython\Lib\ctypes\macholib\dylib.py","LOW",54,"B101",63
"cpython\Lib\ctypes\macholib\dylib.py","LOW",55,"B101",63
"cpython\Lib\ctypes\macholib\dylib.py","LOW",56,"B101",63
"cpython\Lib\ctypes\macholib\dylib.py","LOW",57,"B101",63
"cpython\Lib\ctypes\macholib\dylib.py","LOW",58,"B101",63
"cpython\Lib\ctypes\macholib\dylib.py","LOW",59,"B101",63
"cpython\Lib\ctypes\macholib\dylib.py","LOW",60,"B101",63
"cpython\Lib\ctypes\macholib\framework.py","LOW",53,"B101",65
"cpython\Lib\ctypes\macholib\framework.py","LOW",54,"B101",65
"cpython\Lib\ctypes\macholib\framework.py","LOW",55,"B101",65
"cpython\Lib\ctypes\macholib\framework.py","LOW",56,"B101",65
"cpython\Lib\ctypes\macholib\framework.py","LOW",57,"B101",65
"cpython\Lib\ctypes\macholib\framework.py","LOW",58,"B101",65
"cpython\Lib\ctypes\macholib\framework.py","LOW",59,"B101",65
"cpython\Lib\ctypes\macholib\framework.py","LOW",60,"B101",65
"cpython\Lib\ctypes\macholib\framework.py","LOW",61,"B101",65
"cpython\Lib\ctypes\macholib\framework.py","LOW",62,"B101",65
"cpython\Lib\ctypes\test\test_find.py","LOW",79,"B404",127
"cpython\Lib\ctypes\test\test_find.py","LOW",83,"B607",127
"cpython\Lib\ctypes\test\test_find.py","LOW",83,"B603",127
"cpython\Lib\ctypes\test\test_find.py","LOW",99,"B603",127
"cpython\Lib\ctypes\test\test_loading.py","LOW",4,"B404",182
"cpython\Lib\ctypes\test\test_loading.py","LOW",141,"B603",182
"cpython\Lib\ctypes\test\test_loading.py","LOW",150,"B603",182
"cpython\Lib\ctypes\test\test_pickling.py","LOW",2,"B403",81
"cpython\Lib\ctypes\test\test_pickling.py","MEDIUM",22,"B301",81
"cpython\Lib\ctypes\test\test_prototypes.py","LOW",38,"B101",222
"cpython\Lib\ctypes\util.py","LOW",3,"B404",376
"cpython\Lib\ctypes\util.py","LOW",124,"B603",376
"cpython\Lib\ctypes\util.py","LOW",159,"B603",376
"cpython\Lib\ctypes\util.py","LOW",181,"B603",376
"cpython\Lib\ctypes\util.py","LOW",212,"B603",376
"cpython\Lib\ctypes\util.py","LOW",243,"B603",376
"cpython\Lib\ctypes\util.py","LOW",289,"B603",376
"cpython\Lib\ctypes\util.py","LOW",311,"B603",376
"cpython\Lib\ctypes\util.py","LOW",323,"B110",376
"cpython\Lib\curses\__init__.py","LOW",91,"B110",101
"cpython\Lib\dataclasses.py","MEDIUM",401,"B102",1301
"cpython\Lib\datetime.py","LOW",53,"B101",2524
"cpython\Lib\datetime.py","LOW",60,"B101",2524
"cpython\Lib\datetime.py","LOW",65,"B101",2524
"cpython\Lib\datetime.py","LOW",67,"B101",2524
"cpython\Lib\datetime.py","LOW",78,"B101",2524
"cpython\Lib\datetime.py","LOW",82,"B101",2524
"cpython\Lib\datetime.py","LOW",86,"B101",2524
"cpython\Lib\datetime.py","LOW",131,"B101",2524
"cpython\Lib\datetime.py","LOW",137,"B101",2524
"cpython\Lib\datetime.py","LOW",144,"B101",2524
"cpython\Lib\datetime.py","LOW",243,"B101",2524
"cpython\Lib\datetime.py","LOW",373,"B101",2524
"cpython\Lib\datetime.py","LOW",487,"B101",2524
"cpython\Lib\datetime.py","LOW",489,"B101",2524
"cpython\Lib\datetime.py","LOW",494,"B101",2524
"cpython\Lib\datetime.py","LOW",495,"B101",2524
"cpython\Lib\datetime.py","LOW",496,"B101",2524
"cpython\Lib\datetime.py","LOW",497,"B101",2524
"cpython\Lib\datetime.py","LOW",502,"B101",2524
"cpython\Lib\datetime.py","LOW",505,"B101",2524
"cpython\Lib\datetime.py","LOW",509,"B101",2524
"cpython\Lib\datetime.py","LOW",510,"B101",2524
"cpython\Lib\datetime.py","LOW",512,"B101",2524
"cpython\Lib\datetime.py","LOW",516,"B101",2524
"cpython\Lib\datetime.py","LOW",517,"B101",2524
"cpython\Lib\datetime.py","LOW",521,"B101",2524
"cpython\Lib\datetime.py","LOW",537,"B101",2524
"cpython\Lib\datetime.py","LOW",538,"B101",2524
"cpython\Lib\datetime.py","LOW",539,"B101",2524
"cpython\Lib\datetime.py","LOW",540,"B101",2524
"cpython\Lib\datetime.py","LOW",548,"B101",2524
"cpython\Lib\datetime.py","LOW",549,"B101",2524
"cpython\Lib\datetime.py","LOW",550,"B101",2524
"cpython\Lib\datetime.py","LOW",736,"B101",2524
"cpython\Lib\datetime.py","LOW",855,"B101",2524
"cpython\Lib\datetime.py","LOW",1021,"B101",2524
"cpython\Lib\datetime.py","LOW",1343,"B101",2524
"cpython\Lib\datetime.py","LOW",1383,"B101",2524
"cpython\Lib\datetime.py","LOW",1410,"B101",2524
"cpython\Lib\datetime.py","LOW",1413,"B101",2524
"cpython\Lib\datetime.py","LOW",1781,"B101",2524
"cpython\Lib\datetime.py","LOW",1936,"B101",2524
"cpython\Lib\datetime.py","LOW",1939,"B101",2524
"cpython\Lib\datetime.py","LOW",2033,"B101",2524
"cpython\Lib\difflib.py","LOW",920,"B101",2096
"cpython\Lib\distutils\_msvccompiler.py","LOW",17,"B404",539
"cpython\Lib\distutils\_msvccompiler.py","LOW",71,"B603",539
"cpython\Lib\distutils\_msvccompiler.py","LOW",125,"B603",539
"cpython\Lib\distutils\_msvccompiler.py","LOW",209,"B101",539
"cpython\Lib\distutils\ccompiler.py","LOW",339,"B101",1116
"cpython\Lib\distutils\ccompiler.py","LOW",404,"B101",1116
"cpython\Lib\distutils\ccompiler.py","LOW",865,"B101",1116
"cpython\Lib\distutils\ccompiler.py","LOW",871,"B101",1116
"cpython\Lib\distutils\ccompiler.py","LOW",878,"B101",1116
"cpython\Lib\distutils\command\bdist_msi.py","LOW",209,"B101",749
"cpython\Lib\distutils\command\bdist_msi.py","LOW",383,"B101",749
"cpython\Lib\distutils\command\bdist_rpm.py","LOW",6,"B404",579
"cpython\Lib\distutils\command\bdist_rpm.py","HIGH",340,"B605",579
"cpython\Lib\distutils\command\bdist_rpm.py","LOW",349,"B101",579
"cpython\Lib\distutils\command\bdist_rpm.py","LOW",372,"B101",579
"cpython\Lib\distutils\command\bdist_wininst.py","LOW",154,"B101",377
"cpython\Lib\distutils\command\bdist_wininst.py","MEDIUM",185,"B306",377
"cpython\Lib\distutils\command\build_py.py","LOW",63,"B101",416
"cpython\Lib\distutils\command\build_py.py","LOW",371,"B101",416
"cpython\Lib\distutils\command\register.py","MEDIUM",89,"B310",304
"cpython\Lib\distutils\command\register.py","HIGH",147,"B322",304
"cpython\Lib\distutils\command\register.py","HIGH",156,"B322",304
"cpython\Lib\distutils\command\register.py","HIGH",183,"B322",304
"cpython\Lib\distutils\command\register.py","HIGH",194,"B322",304
"cpython\Lib\distutils\command\register.py","HIGH",205,"B322",304
"cpython\Lib\distutils\command\register.py","HIGH",217,"B322",304
"cpython\Lib\distutils\command\upload.py","MEDIUM",194,"B310",214
"cpython\Lib\distutils\core.py","MEDIUM",215,"B102",234
"cpython\Lib\distutils\cygwinccompiler.py","LOW",51,"B404",403
"cpython\Lib\distutils\cygwinccompiler.py","HIGH",380,"B602",403
"cpython\Lib\distutils\cygwinccompiler.py","LOW",402,"B607",403
"cpython\Lib\distutils\cygwinccompiler.py","LOW",402,"B603",403
"cpython\Lib\distutils\fancy_getopt.py","LOW",111,"B101",457
"cpython\Lib\distutils\fancy_getopt.py","LOW",241,"B101",457
"cpython\Lib\distutils\fancy_getopt.py","LOW",249,"B101",457
"cpython\Lib\distutils\filelist.py","LOW",310,"B101",327
"cpython\Lib\distutils\filelist.py","LOW",316,"B101",327
"cpython\Lib\distutils\msvc9compiler.py","LOW",16,"B404",788
"cpython\Lib\distutils\msvc9compiler.py","LOW",262,"B603",788
"cpython\Lib\distutils\msvc9compiler.py","LOW",341,"B101",788
"cpython\Lib\distutils\spawn.py","LOW",11,"B404",125
"cpython\Lib\distutils\spawn.py","LOW",75,"B603",125
"cpython\Lib\distutils\tests\test_archive_util.py","LOW",297,"B110",396
"cpython\Lib\distutils\tests\test_cygwinccompiler.py","HIGH",25,"B605",154
"cpython\Lib\distutils\tests\test_spawn.py","HIGH",32,"B103",137
"cpython\Lib\distutils\tests\test_spawn.py","HIGH",43,"B103",137
"cpython\Lib\distutils\tests\test_sysconfig.py","LOW",5,"B404",277
"cpython\Lib\distutils\tests\test_sysconfig.py","LOW",262,"B603",277
"cpython\Lib\distutils\util.py","LOW",359,"B404",559
"cpython\Lib\distutils\util.py","MEDIUM",386,"B306",559
"cpython\Lib\distutils\version.py","LOW",200,"B101",347
"cpython\Lib\doctest.py","LOW",281,"B101",2793
"cpython\Lib\doctest.py","LOW",533,"B101",2793
"cpython\Lib\doctest.py","MEDIUM",1336,"B102",2793
"cpython\Lib\doctest.py","LOW",1392,"B101",2793
"cpython\Lib\doctest.py","LOW",1517,"B101",2793
"cpython\Lib\doctest.py","LOW",1700,"B101",2793
"cpython\Lib\doctest.py","MEDIUM",2629,"B102",2793
"cpython\Lib\email\_header_value_parser.py","LOW",2469,"B110",3003
"cpython\Lib\email\_header_value_parser.py","LOW",2497,"B101",3003
"cpython\Lib\email\_header_value_parser.py","LOW",2549,"B101",3003
"cpython\Lib\email\charset.py","LOW",263,"B101",404
"cpython\Lib\email\feedparser.py","LOW",98,"B101",536
"cpython\Lib\email\feedparser.py","LOW",189,"B101",536
"cpython\Lib\email\feedparser.py","LOW",417,"B101",536
"cpython\Lib\email\feedparser.py","LOW",524,"B101",536
"cpython\Lib\email\generator.py","LOW",377,"B311",512
"cpython\Lib\email\headerregistry.py","LOW",338,"B101",608
"cpython\Lib\encodings\base64_codec.py","LOW",14,"B101",55
"cpython\Lib\encodings\base64_codec.py","LOW",18,"B101",55
"cpython\Lib\encodings\base64_codec.py","LOW",29,"B101",55
"cpython\Lib\encodings\base64_codec.py","LOW",34,"B101",55
"cpython\Lib\encodings\bz2_codec.py","LOW",16,"B101",78
"cpython\Lib\encodings\bz2_codec.py","LOW",20,"B101",78
"cpython\Lib\encodings\bz2_codec.py","LOW",31,"B101",78
"cpython\Lib\encodings\bz2_codec.py","LOW",47,"B101",78
"cpython\Lib\encodings\hex_codec.py","LOW",14,"B101",55
"cpython\Lib\encodings\hex_codec.py","LOW",18,"B101",55
"cpython\Lib\encodings\hex_codec.py","LOW",29,"B101",55
"cpython\Lib\encodings\hex_codec.py","LOW",34,"B101",55
"cpython\Lib\encodings\quopri_codec.py","LOW",11,"B101",56
